Id,IndicatorCode,SpatialDimType,SpatialDim,TimeDimType,ParentLocationCode,ParentLocation,Dim1Type,Dim1,TimeDim,Dim2Type,Dim2,Dim3Type,Dim3,DataSourceDimType,DataSourceDim,Value,NumericValue,Low,High,Comments,Date,TimeDimensionValue,TimeDimensionBegin,TimeDimensionEnd
6149305,WHOSIS_000001,COUNTRY,BOL,YEAR,AMR,Americas,SEX,SEX_MLE,2004,,,,,,,67.3 [66.6-67.9],67.28441,66.57883,67.90472,,2024-08-02T09:43:39.193+02:00,2004,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00
6150052,WHOSIS_000001,COUNTRY,JAM,YEAR,AMR,Americas,SEX,SEX_FMLE,2005,,,,,,,74.9 [74.7-75.1],74.85924,74.67567,75.12516,,2024-08-02T09:43:39.193+02:00,2005,2005-01-01T00:00:00+01:00,2005-12-31T00:00:00+01:00
6150135,WHOSIS_000001,COUNTRY,PRT,YEAR,EUR,Europe,SEX,SEX_BTSX,2014,,,,,,,80.9 [80.9-81.0],80.89996,80.89001,80.97109,,2024-08-02T09:43:39.193+02:00,2014,2014-01-01T00:00:00+01:00,2014-12-31T00:00:00+01:00
6150801,WHOSIS_000001,COUNTRY,ESP,YEAR,EUR,Europe,SEX,SEX_FMLE,2018,,,,,,,85.3 [85.3-85.4],85.32107,85.31789,85.37818,,2024-08-02T09:43:39.193+02:00,2018,2018-01-01T00:00:00+01:00,2018-12-31T00:00:00+01:00
6151669,WHOSIS_000001,COUNTRY,BEL,YEAR,EUR,Europe,SEX,SEX_BTSX,2006,,,,,,,79.2 [79.2-79.3],79.23388,79.22165,79.32012,,2024-08-02T09:43:39.193+02:00,2006,2006-01-01T00:00:00+01:00,2006-12-31T00:00:00+01:00
6152335,WHOSIS_000001,COUNTRY,ETH,YEAR,AFR,Africa,SEX,SEX_MLE,2008,,,,,,,59.7 [59.1-60.4],59.72976,59.1274,60.39664,,2024-08-02T09:43:39.193+02:00,2008,2008-01-01T00:00:00+01:00,2008-12-31T00:00:00+01:00
6153031,WHOSIS_000001,COUNTRY,PRI,YEAR,AMR,Americas,SEX,SEX_BTSX,2003,,,,,,,77.4 [77.3-77.6],77.39171,77.28289,77.55598,,2024-08-02T09:43:39.193+02:00,2003,2003-01-01T00:00:00+01:00,2003-12-31T00:00:00+01:00
6154503,WHOSIS_000001,COUNTRY,CIV,YEAR,AFR,Africa,SEX,SEX_MLE,2017,,,,,,,60.0 [58.9-61.1],59.96741,58.85622,61.05826,,2024-08-02T09:43:39.193+02:00,2017,2017-01-01T00:00:00+01:00,2017-12-31T00:00:00+01:00
6155235,WHOSIS_000001,COUNTRY,GBR,YEAR,EUR,Europe,SEX,SEX_BTSX,2005,,,,,,,78.9 [78.9-79.0],78.91215,78.85684,78.96746,,2024-08-02T09:43:39.193+02:00,2005,2005-01-01T00:00:00+01:00,2005-12-31T00:00:00+01:00
6155452,WHOSIS_000001,COUNTRY,BOL,YEAR,AMR,Americas,SEX,SEX_BTSX,2011,,,,,,,70.7 [70.2-71.4],70.72012,70.17288,71.44477,,2024-08-02T09:43:39.193+02:00,2011,2011-01-01T00:00:00+01:00,2011-12-31T00:00:00+01:00
6156986,WHOSIS_000001,COUNTRY,SYC,YEAR,AFR,Africa,SEX,SEX_MLE,2006,,,,,,,68.4 [68.2-68.7],68.42666,68.22518,68.7161,,2024-08-02T09:43:39.193+02:00,2006,2006-01-01T00:00:00+01:00,2006-12-31T00:00:00+01:00
6157488,WHOSIS_000001,COUNTRY,PER,YEAR,AMR,Americas,SEX,SEX_FMLE,2017,,,,,,,80.8 [80.3-81.4],80.84318,80.34525,81.36395,,2024-08-02T09:43:39.193+02:00,2017,2017-01-01T00:00:00+01:00,2017-12-31T00:00:00+01:00
6158442,WHOSIS_000001,COUNTRY,CHE,YEAR,EUR,Europe,SEX,SEX_MLE,2017,,,,,,,81.2 [81.2-81.3],81.24247,81.21622,81.32607,,2024-08-02T09:43:39.193+02:00,2017,2017-01-01T00:00:00+01:00,2017-12-31T00:00:00+01:00
6159739,WHOSIS_000001,COUNTRY,UKR,YEAR,EUR,Europe,SEX,SEX_MLE,2021,,,,,,,66.3 [65.3-67.4],66.3338,65.32881,67.43963,,2024-08-02T09:43:39.193+02:00,2021,2021-01-01T00:00:00+01:00,2021-12-31T00:00:00+01:00
6160148,WHOSIS_000001,COUNTRY,DZA,YEAR,AFR,Africa,SEX,SEX_MLE,2004,,,,,,,72.9 [72.3-73.3],72.88052,72.3285,73.30978,,2024-08-02T09:43:39.193+02:00,2004,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00
6161001,WHOSIS_000001,COUNTRY,SRB,YEAR,EUR,Europe,SEX,SEX_FMLE,2002,,,,,,,74.9 [74.8-75.1],74.9403,74.84925,75.09444,,2024-08-02T09:43:39.193+02:00,2002,2002-01-01T00:00:00+01:00,2002-12-31T00:00:00+01:00
6161811,WHOSIS_000001,COUNTRY,SGP,YEAR,WPR,Western Pacific,SEX,SEX_BTSX,2007,,,,,,,80.6 [80.6-80.7],80.58125,80.56402,80.67622,,2024-08-02T09:43:39.193+02:00,2007,2007-01-01T00:00:00+01:00,2007-12-31T00:00:00+01:00
6162037,WHOSIS_000001,COUNTRY,GAB,YEAR,AFR,Africa,SEX,SEX_MLE,2009,,,,,,,59.6 [58.7-60.5],59.58037,58.68087,60.5137,,2024-08-02T09:43:39.193+02:00,2009,2009-01-01T00:00:00+01:00,2009-12-31T00:00:00+01:00
6163914,WHOSIS_000001,COUNTRY,HUN,YEAR,EUR,Europe,SEX,SEX_FMLE,2012,,,,,,,78.5 [78.5-78.6],78.52893,78.50051,78.63912,,2024-08-02T09:43:39.193+02:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00
6164276,WHOSIS_000001,COUNTRY,ZWE,YEAR,AFR,Africa,SEX,SEX_MLE,2009,,,,,,,48.8 [47.9-49.8],48.75492,47.94145,49.77457,,2024-08-02T09:43:39.193+02:00,2009,2009-01-01T00:00:00+01:00,2009-12-31T00:00:00+01:00
6165079,WHOSIS_000001,COUNTRY,COL,YEAR,AMR,Americas,SEX,SEX_FMLE,2003,,,,,,,77.0 [76.8-77.3],76.99144,76.76658,77.3081,,2024-08-02T09:43:39.193+02:00,2003,2003-01-01T00:00:00+01:00,2003-12-31T00:00:00+01:00
6165836,WHOSIS_000001,COUNTRY,ARE,YEAR,EMR,Eastern Mediterranean,SEX,SEX_FMLE,2007,,,,,,,81.1 [80.9-81.6],81.12317,80.85303,81.5894,,2024-08-02T09:43:39.193+02:00,2007,2007-01-01T00:00:00+01:00,2007-12-31T00:00:00+01:00
6168080,WHOSIS_000001,COUNTRY,VEN,YEAR,AMR,Americas,SEX,SEX_BTSX,2003,,,,,,,73.6 [73.6-73.8],73.6469,73.58045,73.76792,,2024-08-02T09:43:39.193+02:00,2003,2003-01-01T00:00:00+01:00,2003-12-31T00:00:00+01:00
6168546,WHOSIS_000001,COUNTRY,TUR,YEAR,EUR,Europe,SEX,SEX_MLE,2004,,,,,,,72.1 [71.7-72.7],72.09981,71.66217,72.67752,,2024-08-02T09:43:39.193+02:00,2004,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00
6169970,WHOSIS_000001,COUNTRY,PRI,YEAR,AMR,Americas,SEX,SEX_MLE,2018,,,,,,,77.0 [76.9-77.1],76.96292,76.87088,77.1225,,2024-08-02T09:43:39.193+02:00,2018,2018-01-01T00:00:00+01:00,2018-12-31T00:00:00+01:00
6170064,WHOSIS_000001,COUNTRY,UKR,YEAR,EUR,Europe,SEX,SEX_MLE,2019,,,,,,,68.0 [67.3-68.8],67.9864,67.26625,68.84315,,2024-08-02T09:43:39.193+02:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
6170799,WHOSIS_000001,COUNTRY,TUR,YEAR,EUR,Europe,SEX,SEX_MLE,2002,,,,,,,71.1 [70.7-71.6],71.11664,70.72025,71.63689,,2024-08-02T09:43:39.193+02:00,2002,2002-01-01T00:00:00+01:00,2002-12-31T00:00:00+01:00
6171221,WHOSIS_000001,REGION,AFR,YEAR,,,SEX,SEX_BTSX,2016,,,,,,,62.9 [61.9-63.9],62.92447,61.9296,63.92218,,2024-08-02T09:43:39.193+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
6172758,WHOSIS_000001,COUNTRY,MEX,YEAR,AMR,Americas,SEX,SEX_FMLE,2011,,,,,,,78.2 [78.1-78.4],78.1841,78.08325,78.36863,,2024-08-02T09:43:39.193+02:00,2011,2011-01-01T00:00:00+01:00,2011-12-31T00:00:00+01:00
6175063,WHOSIS_000001,REGION,AFR,YEAR,,,SEX,SEX_BTSX,2020,,,,,,,64.0 [63.1-64.9],63.96144,63.10591,64.9118,,2024-08-02T09:43:39.193+02:00,2020,2020-01-01T00:00:00+01:00,2020-12-31T00:00:00+01:00
6175268,WHOSIS_000001,COUNTRY,OMN,YEAR,EMR,Eastern Mediterranean,SEX,SEX_MLE,2016,,,,,,,71.6 [71.2-72.0],71.59689,71.19965,72.00555,,2024-08-02T09:43:39.193+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
6175411,WHOSIS_000001,COUNTRY,SAU,YEAR,EMR,Eastern Mediterranean,SEX,SEX_FMLE,2000,,,,,,,71.9 [71.4-72.4],71.93253,71.36847,72.41903,,2024-08-02T09:43:39.193+02:00,2000,2000-01-01T00:00:00+01:00,2000-12-31T00:00:00+01:00
6176500,WHOSIS_000001,COUNTRY,GTM,YEAR,AMR,Americas,SEX,SEX_BTSX,2011,,,,,,,71.6 [71.2-71.9],71.55409,71.22055,71.93428,,2024-08-02T09:43:39.193+02:00,2011,2011-01-01T00:00:00+01:00,2011-12-31T00:00:00+01:00
6177567,WHOSIS_000001,COUNTRY,URY,YEAR,AMR,Americas,SEX,SEX_FMLE,2005,,,,,,,79.4 [79.3-79.5],79.38431,79.30509,79.52278,,2024-08-02T09:43:39.193+02:00,2005,2005-01-01T00:00:00+01:00,2005-12-31T00:00:00+01:00
6177733,WHOSIS_000001,COUNTRY,SWE,YEAR,EUR,Europe,SEX,SEX_FMLE,2008,,,,,,,82.8 [82.8-82.9],82.81445,82.81164,82.88537,,2024-08-02T09:43:39.193+02:00,2008,2008-01-01T00:00:00+01:00,2008-12-31T00:00:00+01:00
6179641,WHOSIS_000001,COUNTRY,COG,YEAR,AFR,Africa,SEX,SEX_FMLE,2009,,,,,,,60.0 [59.3-60.7],59.9785,59.27178,60.66485,,2024-08-02T09:43:39.193+02:00,2009,2009-01-01T00:00:00+01:00,2009-12-31T00:00:00+01:00
6180047,WHOSIS_000001,GLOBAL,GLOBAL,YEAR,,,SEX,SEX_MLE,2002,,,,,,,65.0 [64.5-65.5],64.98487,64.48729,65.51007,,2024-08-02T09:43:39.193+02:00,2002,2002-01-01T00:00:00+01:00,2002-12-31T00:00:00+01:00
6180945,WHOSIS_000001,COUNTRY,ARM,YEAR,EUR,Europe,SEX,SEX_FMLE,2005,,,,,,,75.6 [75.5-75.9],75.6042,75.45469,75.86173,,2024-08-02T09:43:39.193+02:00,2005,2005-01-01T00:00:00+01:00,2005-12-31T00:00:00+01:00
6181074,WHOSIS_000001,COUNTRY,SYC,YEAR,AFR,Africa,SEX,SEX_MLE,2021,,,,,,,72.6 [72.2-73.0],72.56876,72.24512,73.01673,,2024-08-02T09:43:39.193+02:00,2021,2021-01-01T00:00:00+01:00,2021-12-31T00:00:00+01:00
6182391,WHOSIS_000001,COUNTRY,PHL,YEAR,WPR,Western Pacific,SEX,SEX_MLE,2010,,,,,,,65.7 [65.3-66.2],65.71314,65.31507,66.20887,,2024-08-02T09:43:39.193+02:00,2010,2010-01-01T00:00:00+01:00,2010-12-31T00:00:00+01:00
6182949,WHOSIS_000001,COUNTRY,LTU,YEAR,EUR,Europe,SEX,SEX_BTSX,2002,,,,,,,71.7 [71.6-71.8],71.68918,71.62504,71.80995,,2024-08-02T09:43:39.193+02:00,2002,2002-01-01T00:00:00+01:00,2002-12-31T00:00:00+01:00
6184005,WHOSIS_000001,COUNTRY,BTN,YEAR,SEAR,South-East Asia,SEX,SEX_MLE,2012,,,,,,,71.4 [70.9-72.0],71.44871,70.88853,72.03941,,2024-08-02T09:43:39.193+02:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00
6184608,WHOSIS_000001,COUNTRY,KIR,YEAR,WPR,Western Pacific,SEX,SEX_BTSX,2011,,,,,,,61.4 [60.6-62.5],61.40194,60.64044,62.4514,,2024-08-02T09:43:39.193+02:00,2011,2011-01-01T00:00:00+01:00,2011-12-31T00:00:00+01:00
6185021,WHOSIS_000001,COUNTRY,QAT,YEAR,EMR,Eastern Mediterranean,SEX,SEX_MLE,2021,,,,,,,76.0 [75.5-76.7],76.03087,75.47689,76.66613,,2024-08-02T09:43:39.193+02:00,2021,2021-01-01T00:00:00+01:00,2021-12-31T00:00:00+01:00
6186565,WHOSIS_000001,WORLDBANKINCOMEGROUP,WB_LI,YEAR,,,SEX,SEX_MLE,2003,,,,,,,54.5 [53.6-55.3],54.46669,53.61577,55.27686,,2024-08-02T09:43:39.193+02:00,2003,2003-01-01T00:00:00+01:00,2003-12-31T00:00:00+01:00
6188517,WHOSIS_000001,COUNTRY,TON,YEAR,WPR,Western Pacific,SEX,SEX_FMLE,2021,,,,,,,75.3 [74.7-76.0],75.28993,74.6519,75.96826,,2024-08-02T09:43:39.193+02:00,2021,2021-01-01T00:00:00+01:00,2021-12-31T00:00:00+01:00
6188735,WHOSIS_000001,COUNTRY,MDV,YEAR,SEAR,South-East Asia,SEX,SEX_FMLE,2012,,,,,,,77.9 [77.7-78.2],77.88752,77.70116,78.17213,,2024-08-02T09:43:39.193+02:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00
6189973,WHOSIS_000001,COUNTRY,SEN,YEAR,AFR,Africa,SEX,SEX_BTSX,2002,,,,,,,59.8 [59.1-60.4],59.7958,59.11241,60.44115,,2024-08-02T09:43:39.193+02:00,2002,2002-01-01T00:00:00+01:00,2002-12-31T00:00:00+01:00
6191206,WHOSIS_000001,COUNTRY,ARG,YEAR,AMR,Americas,SEX,SEX_FMLE,2000,,,,,,,78.0 [78.0-78.1],78.00759,77.98001,78.09407,,2024-08-02T09:43:39.193+02:00,2000,2000-01-01T00:00:00+01:00,2000-12-31T00:00:00+01:00
6192401,WHOSIS_000001,COUNTRY,PRY,YEAR,AMR,Americas,SEX,SEX_BTSX,2018,,,,,,,75.2 [74.7-75.8],75.22367,74.69135,75.7772,,2024-08-02T09:43:39.193+02:00,2018,2018-01-01T00:00:00+01:00,2018-12-31T00:00:00+01:00
6192512,WHOSIS_000001,COUNTRY,HND,YEAR,AMR,Americas,SEX,SEX_FMLE,2002,,,,,,,71.1 [70.3-72.0],71.10907,70.34054,72.04224,,2024-08-02T09:43:39.193+02:00,2002,2002-01-01T00:00:00+01:00,2002-12-31T00:00:00+01:00
6193971,WHOSIS_000001,COUNTRY,AGO,YEAR,AFR,Africa,SEX,SEX_FMLE,2014,,,,,,,63.7 [62.8-64.7],63.6736,62.82699,64.73118,,2024-08-02T09:43:39.193+02:00,2014,2014-01-01T00:00:00+01:00,2014-12-31T00:00:00+01:00
6194714,WHOSIS_000001,COUNTRY,ECU,YEAR,AMR,Americas,SEX,SEX_BTSX,2008,,,,,,,74.4 [74.0-74.8],74.40727,74.01199,74.79664,,2024-08-02T09:43:39.193+02:00,2008,2008-01-01T00:00:00+01:00,2008-12-31T00:00:00+01:00
6196432,WHOSIS_000001,COUNTRY,BGR,YEAR,EUR,Europe,SEX,SEX_MLE,2016,,,,,,,71.3 [71.2-71.4],71.27509,71.15187,71.43743,,2024-08-02T09:43:39.193+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
6196593,WHOSIS_000001,COUNTRY,ECU,YEAR,AMR,Americas,SEX,SEX_MLE,2000,,,,,,,69.4 [69.0-69.9],69.4139,69.02338,69.87481,,2024-08-02T09:43:39.193+02:00,2000,2000-01-01T00:00:00+01:00,2000-12-31T00:00:00+01:00
6197010,WHOSIS_000001,COUNTRY,CYP,YEAR,EUR,Europe,SEX,SEX_MLE,2006,,,,,,,77.7 [77.4-78.0],77.68039,77.40751,77.97428,,2024-08-02T09:43:39.193+02:00,2006,2006-01-01T00:00:00+01:00,2006-12-31T00:00:00+01:00
6197110,WHOSIS_000001,COUNTRY,DEU,YEAR,EUR,Europe,SEX,SEX_BTSX,2011,,,,,,,80.5 [80.4-80.5],80.46331,80.40679,80.51984,,2024-08-02T09:43:39.193+02:00,2011,2011-01-01T00:00:00+01:00,2011-12-31T00:00:00+01:00
6199032,WHOSIS_000001,WORLDBANKINCOMEGROUP,WB_HI,YEAR,,,SEX,SEX_MLE,2011,,,,,,,77.4 [77.4-77.4],77.37418,77.3689,77.44477,,2024-08-02T09:43:39.193+02:00,2011,2011-01-01T00:00:00+01:00,2011-12-31T00:00:00+01:00
6200268,WHOSIS_000001,COUNTRY,CMR,YEAR,AFR,Africa,SEX,SEX_FMLE,2020,,,,,,,64.4 [63.6-65.3],64.39063,63.56363,65.28992,,2024-08-02T09:43:39.193+02:00,2020,2020-01-01T00:00:00+01:00,2020-12-31T00:00:00+01:00
6200295,WHOSIS_000001,REGION,WPR,YEAR,,,SEX,SEX_MLE,2001,,,,,,,69.6 [69.2-69.9],69.56012,69.23002,69.90816,,2024-08-02T09:43:39.193+02:00,2001,2001-01-01T00:00:00+01:00,2001-12-31T00:00:00+01:00
6200552,WHOSIS_000001,COUNTRY,TKM,YEAR,EUR,Europe,SEX,SEX_MLE,2017,,,,,,,65.6 [64.9-66.4],65.62725,64.93222,66.39597,,2024-08-02T09:43:39.193+02:00,2017,2017-01-01T00:00:00+01:00,2017-12-31T00:00:00+01:00
6200684,WHOSIS_000001,COUNTRY,ZWE,YEAR,AFR,Africa,SEX,SEX_FMLE,2011,,,,,,,55.2 [54.3-56.3],55.19013,54.31667,56.3167,,2024-08-02T09:43:39.193+02:00,2011,2011-01-01T00:00:00+01:00,2011-12-31T00:00:00+01:00
6200772,WHOSIS_000001,COUNTRY,ZAF,YEAR,AFR,Africa,SEX,SEX_MLE,2008,,,,,,,51.8 [51.4-52.2],51.77503,51.44184,52.18496,,2024-08-02T09:43:39.193+02:00,2008,2008-01-01T00:00:00+01:00,2008-12-31T00:00:00+01:00
6200828,WHOSIS_000001,COUNTRY,COL,YEAR,AMR,Americas,SEX,SEX_MLE,2003,,,,,,,70.2 [69.9-70.5],70.18919,69.90105,70.46063,,2024-08-02T09:43:39.193+02:00,2003,2003-01-01T00:00:00+01:00,2003-12-31T00:00:00+01:00
6202229,WHOSIS_000001,COUNTRY,NER,YEAR,AFR,Africa,SEX,SEX_FMLE,2002,,,,,,,52.3 [51.3-53.3],52.30688,51.31694,53.26202,,2024-08-02T09:43:39.193+02:00,2002,2002-01-01T00:00:00+01:00,2002-12-31T00:00:00+01:00
6202501,WHOSIS_000001,COUNTRY,SVK,YEAR,EUR,Europe,SEX,SEX_BTSX,2018,,,,,,,77.2 [77.1-77.3],77.19647,77.14151,77.31077,,2024-08-02T09:43:39.193+02:00,2018,2018-01-01T00:00:00+01:00,2018-12-31T00:00:00+01:00
6202571,WHOSIS_000001,COUNTRY,PER,YEAR,AMR,Americas,SEX,SEX_MLE,2006,,,,,,,76.6 [76.2-77.2],76.61269,76.17445,77.15946,,2024-08-02T09:43:39.193+02:00,2006,2006-01-01T00:00:00+01:00,2006-12-31T00:00:00+01:00
6202771,WHOSIS_000001,COUNTRY,TON,YEAR,WPR,Western Pacific,SEX,SEX_BTSX,2013,,,,,,,72.3 [71.8-73.0],72.30723,71.79849,72.99654,,2024-08-02T09:43:39.193+02:00,2013,2013-01-01T00:00:00+01:00,2013-12-31T00:00:00+01:00
6203134,WHOSIS_000001,COUNTRY,SLE,YEAR,AFR,Africa,SEX,SEX_FMLE,2002,,,,,,,52.5 [51.5-53.5],52.47453,51.46373,53.48295,,2024-08-02T09:43:39.193+02:00,2002,2002-01-01T00:00:00+01:00,2002-12-31T00:00:00+01:00
6203275,WHOSIS_000001,COUNTRY,ESP,YEAR,EUR,Europe,SEX,SEX_FMLE,2019,,,,,,,85.7 [85.7-85.7],85.66031,85.65876,85.71779,,2024-08-02T09:43:39.193+02:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
6204425,WHOSIS_000001,REGION,EMR,YEAR,,,SEX,SEX_BTSX,2003,,,,,,,65.9 [65.2-66.6],65.93878,65.21775,66.63297,,2024-08-02T09:43:39.193+02:00,2003,2003-01-01T00:00:00+01:00,2003-12-31T00:00:00+01:00
6204568,WHOSIS_000001,COUNTRY,ZWE,YEAR,AFR,Africa,SEX,SEX_FMLE,2000,,,,,,,46.7 [44.7-48.4],46.66099,44.72226,48.35688,,2024-08-02T09:43:39.193+02:00,2000,2000-01-01T00:00:00+01:00,2000-12-31T00:00:00+01:00
6204601,WHOSIS_000001,COUNTRY,TUN,YEAR,EMR,Eastern Mediterranean,SEX,SEX_BTSX,2011,,,,,,,76.4 [75.6-77.2],76.36111,75.57478,77.21686,,2024-08-02T09:43:39.193+02:00,2011,2011-01-01T00:00:00+01:00,2011-12-31T00:00:00+01:00
6205656,WHOSIS_000001,COUNTRY,CUB,YEAR,AMR,Americas,SEX,SEX_BTSX,2013,,,,,,,78.3 [78.3-78.4],78.31147,78.28442,78.40259,,2024-08-02T09:43:39.193+02:00,2013,2013-01-01T00:00:00+01:00,2013-12-31T00:00:00+01:00
6205787,WHOSIS_000001,COUNTRY,LKA,YEAR,SEAR,South-East Asia,SEX,SEX_BTSX,2018,,,,,,,77.2 [76.4-78.0],77.17579,76.40982,77.9907,,2024-08-02T09:43:39.193+02:00,2018,2018-01-01T00:00:00+01:00,2018-12-31T00:00:00+01:00
6208385,WHOSIS_000001,COUNTRY,BDI,YEAR,AFR,Africa,SEX,SEX_FMLE,2021,,,,,,,65.9 [65.1-66.9],65.94969,65.07075,66.88584,,2024-08-02T09:43:39.193+02:00,2021,2021-01-01T00:00:00+01:00,2021-12-31T00:00:00+01:00
6208625,WHOSIS_000001,COUNTRY,FIN,YEAR,EUR,Europe,SEX,SEX_FMLE,2001,,,,,,,81.3 [81.3-81.4],81.30893,81.28317,81.40392,,2024-08-02T09:43:39.193+02:00,2001,2001-01-01T00:00:00+01:00,2001-12-31T00:00:00+01:00
6209827,WHOSIS_000001,COUNTRY,KIR,YEAR,WPR,Western Pacific,SEX,SEX_MLE,2021,,,,,,,57.8 [56.8-58.9],57.77699,56.82631,58.85159,,2024-08-02T09:43:39.193+02:00,2021,2021-01-01T00:00:00+01:00,2021-12-31T00:00:00+01:00
6210716,WHOSIS_000001,COUNTRY,IND,YEAR,SEAR,South-East Asia,SEX,SEX_FMLE,2008,,,,,,,68.1 [67.6-68.7],68.12798,67.59923,68.6629,,2024-08-02T09:43:39.193+02:00,2008,2008-01-01T00:00:00+01:00,2008-12-31T00:00:00+01:00
6211012,WHOSIS_000001,COUNTRY,AGO,YEAR,AFR,Africa,SEX,SEX_MLE,2020,,,,,,,60.4 [59.5-61.4],60.40846,59.46575,61.38701,,2024-08-02T09:43:39.193+02:00,2020,2020-01-01T00:00:00+01:00,2020-12-31T00:00:00+01:00
6211094,WHOSIS_000001,COUNTRY,SRB,YEAR,EUR,Europe,SEX,SEX_MLE,2021,,,,,,,70.0 [70.0-70.1],69.98961,69.96291,70.09299,,2024-08-02T09:43:39.193+02:00,2021,2021-01-01T00:00:00+01:00,2021-12-31T00:00:00+01:00
6211737,WHOSIS_000001,COUNTRY,GEO,YEAR,EUR,Europe,SEX,SEX_MLE,2019,,,,,,,69.1 [69.0-69.3],69.0966,68.96949,69.25733,,2024-08-02T09:43:39.193+02:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
6212202,WHOSIS_000001,COUNTRY,TON,YEAR,WPR,Western Pacific,SEX,SEX_MLE,2000,,,,,,,68.2 [67.8-68.6],68.16287,67.76695,68.6296,,2024-08-02T09:43:39.193+02:00,2000,2000-01-01T00:00:00+01:00,2000-12-31T00:00:00+01:00
6214031,WHOSIS_000001,COUNTRY,STP,YEAR,AFR,Africa,SEX,SEX_BTSX,2004,,,,,,,65.7 [65.2-66.5],65.71009,65.24734,66.45722,,2024-08-02T09:43:39.193+02:00,2004,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00
6215022,WHOSIS_000001,COUNTRY,CHE,YEAR,EUR,Europe,SEX,SEX_FMLE,2020,,,,,,,84.6 [84.6-84.7],84.59758,84.5839,84.68491,,2024-08-02T09:43:39.193+02:00,2020,2020-01-01T00:00:00+01:00,2020-12-31T00:00:00+01:00
6215261,WHOSIS_000001,COUNTRY,RUS,YEAR,EUR,Europe,SEX,SEX_BTSX,2012,,,,,,,70.2 [70.2-70.3],70.18801,70.17609,70.25342,,2024-08-02T09:43:39.193+02:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00
6216508,WHOSIS_000001,COUNTRY,LBR,YEAR,AFR,Africa,SEX,SEX_BTSX,2007,,,,,,,59.3 [58.4-60.3],59.31134,58.44727,60.25455,,2024-08-02T09:43:39.193+02:00,2007,2007-01-01T00:00:00+01:00,2007-12-31T00:00:00+01:00
6217040,WHOSIS_000001,COUNTRY,BLR,YEAR,EUR,Europe,SEX,SEX_FMLE,2011,,,,,,,76.7 [76.7-76.8],76.70563,76.65605,76.81154,,2024-08-02T09:43:39.193+02:00,2011,2011-01-01T00:00:00+01:00,2011-12-31T00:00:00+01:00
6218359,WHOSIS_000001,COUNTRY,ISR,YEAR,EUR,Europe,SEX,SEX_MLE,2021,,,,,,,82.4 [82.3-82.5],82.38662,82.33342,82.52432,,2024-08-02T09:43:39.193+02:00,2021,2021-01-01T00:00:00+01:00,2021-12-31T00:00:00+01:00
6218682,WHOSIS_000001,COUNTRY,ARG,YEAR,AMR,Americas,SEX,SEX_MLE,2001,,,,,,,70.6 [70.6-70.7],70.62205,70.58395,70.71268,,2024-08-02T09:43:39.193+02:00,2001,2001-01-01T00:00:00+01:00,2001-12-31T00:00:00+01:00
6219165,WHOSIS_000001,COUNTRY,LBY,YEAR,EMR,Eastern Mediterranean,SEX,SEX_FMLE,2014,,,,,,,75.1 [74.6-75.6],75.11567,74.63829,75.60068,,2024-08-02T09:43:39.193+02:00,2014,2014-01-01T00:00:00+01:00,2014-12-31T00:00:00+01:00
6221522,WHOSIS_000001,COUNTRY,IND,YEAR,SEAR,South-East Asia,SEX,SEX_MLE,2008,,,,,,,64.9 [64.3-65.5],64.87734,64.33331,65.47895,,2024-08-02T09:43:39.193+02:00,2008,2008-01-01T00:00:00+01:00,2008-12-31T00:00:00+01:00
6222063,WHOSIS_000001,COUNTRY,BLZ,YEAR,AMR,Americas,SEX,SEX_FMLE,2019,,,,,,,77.4 [77.1-77.7],77.37713,77.12949,77.74511,,2024-08-02T09:43:39.193+02:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
6222299,WHOSIS_000001,COUNTRY,IDN,YEAR,SEAR,South-East Asia,SEX,SEX_BTSX,2019,,,,,,,71.4 [70.9-72.2],71.4011,70.86608,72.19027,,2024-08-02T09:43:39.193+02:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
6222586,WHOSIS_000001,COUNTRY,ECU,YEAR,AMR,Americas,SEX,SEX_BTSX,2004,,,,,,,74.0 [73.6-74.3],73.96569,73.59167,74.3287,,2024-08-02T09:43:39.193+02:00,2004,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00
